priority,category,impact_score,issue_type,player_name,player_id,team,pa,expected_value,actual_value,description
P2,C,4.0,null_team_field,805367,805367,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,672275,672275,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663697,663697,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,608324,608324,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,672695,672695,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,596142,596142,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,500743,500743,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,624424,624424,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,676694,676694,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663647,663647,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,624428,624428,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,643289,643289,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,657656,657656,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,686527,686527,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,695336,695336,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,696285,696285,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,805779,805779,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,542303,542303,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,650490,650490,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,545121,545121,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,681393,681393,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,671218,671218,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,514888,514888,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,624413,624413,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,687597,687597,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,682877,682877,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,695657,695657,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,660162,660162,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,656775,656775,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,686780,686780,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,553993,553993,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,656555,656555,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663886,663886,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,660271,660271,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,699912,699912,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,605137,605137,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,805808,805808,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,664954,664954,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,670764,670764,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,691785,691785,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,671976,671976,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,678554,678554,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,666176,666176,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,690993,690993,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,573262,573262,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663656,663656,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,665804,665804,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,665862,665862,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,682626,682626,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663728,663728,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,672515,672515,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,665750,665750,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,677649,677649,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,656811,656811,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,682663,682663,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,661388,661388,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,682998,682998,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,807713,807713,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,683146,683146,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,596019,596019,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,672761,672761,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,666211,666211,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,803011,803011,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,592885,592885,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,677592,677592,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,602104,602104,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,702284,702284,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,682928,682928,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,666160,666160,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,807712,807712,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,677587,677587,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,804606,804606,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,687859,687859,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,691720,691720,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,669224,669224,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,678662,678662,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,681624,681624,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,607208,607208,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,673237,673237,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,656305,656305,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,678009,678009,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,664770,664770,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,664702,664702,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,691740,691740,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,668939,668939,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663538,663538,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,687263,687263,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663743,663743,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,701807,701807,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,621020,621020,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,700337,700337,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,646240,646240,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,694374,694374,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,606192,606192,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,592663,592663,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,666397,666397,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,669257,669257,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,680728,680728,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,672640,672640,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,680779,680779,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,664034,664034,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,543510,543510,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,691026,691026,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,665161,665161,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,668227,668227,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,621043,621043,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,701358,701358,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,682657,682657,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,691023,691023,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,671739,671739,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,701350,701350,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,660688,660688,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,543807,543807,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,650402,650402,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,677588,677588,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,669016,669016,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,543877,543877,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,656537,656537,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,669134,669134,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,808975,808975,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,665877,665877,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,643396,643396,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,657041,657041,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663698,663698,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,663837,663837,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,673548,673548,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,676356,676356,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,678218,678218,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,686452,686452,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,680700,680700,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,595978,595978,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,543309,543309,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,695020,695020,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,545341,545341,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,624641,624641,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,665561,665561,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,686681,686681,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,687093,687093,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,655316,655316,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,687221,687221,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,650391,650391,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,677956,677956,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,C,4.0,null_team_field,687957,687957,,,<team_abbrev>,NULL,Player has null/empty team field - breaks team-based filters

P2,B,4.0,empty_projection_bench_player,682177,682177,,30,"{category: z_score, ...}",{},Bench player (PA=30) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,667670,667670,,20,"{category: z_score, ...}",{},Bench player (PA=20) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,666181,666181,,20,"{category: z_score, ...}",{},Bench player (PA=20) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,621438,621438,,21,"{category: z_score, ...}",{},Bench player (PA=21) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,666310,666310,,20,"{category: z_score, ...}",{},Bench player (PA=20) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,668904,668904,,20,"{category: z_score, ...}",{},Bench player (PA=20) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,686797,686797,,42,"{category: z_score, ...}",{},Bench player (PA=42) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,695506,695506,,35,"{category: z_score, ...}",{},Bench player (PA=35) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,687363,687363,,26,"{category: z_score, ...}",{},Bench player (PA=26) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,593871,593871,,20,"{category: z_score, ...}",{},Bench player (PA=20) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,670242,670242,,33,"{category: z_score, ...}",{},Bench player (PA=33) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,650333,650333,,39,"{category: z_score, ...}",{},Bench player (PA=39) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,660844,660844,,26,"{category: z_score, ...}",{},Bench player (PA=26) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,682668,682668,,32,"{category: z_score, ...}",{},Bench player (PA=32) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,686894,686894,,23,"{category: z_score, ...}",{},Bench player (PA=23) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,641355,641355,,48,"{category: z_score, ...}",{},Bench player (PA=48) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,595879,595879,,36,"{category: z_score, ...}",{},Bench player (PA=36) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,677800,677800,,43,"{category: z_score, ...}",{},Bench player (PA=43) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,608369,608369,,45,"{category: z_score, ...}",{},Bench player (PA=45) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,642715,642715,,45,"{category: z_score, ...}",{},Bench player (PA=45) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,592518,592518,,43,"{category: z_score, ...}",{},Bench player (PA=43) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,808982,808982,,42,"{category: z_score, ...}",{},Bench player (PA=42) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,666464,666464,,20,"{category: z_score, ...}",{},Bench player (PA=20) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,519317,519317,,42,"{category: z_score, ...}",{},Bench player (PA=42) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,681082,681082,,33,"{category: z_score, ...}",{},Bench player (PA=33) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,650489,650489,,25,"{category: z_score, ...}",{},Bench player (PA=25) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,694497,694497,,42,"{category: z_score, ...}",{},Bench player (PA=42) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,664023,664023,,47,"{category: z_score, ...}",{},Bench player (PA=47) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,664761,664761,,40,"{category: z_score, ...}",{},Bench player (PA=40) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,665487,665487,,47,"{category: z_score, ...}",{},Bench player (PA=47) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,681807,681807,,21,"{category: z_score, ...}",{},Bench player (PA=21) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,694384,694384,,49,"{category: z_score, ...}",{},Bench player (PA=49) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,673962,673962,,43,"{category: z_score, ...}",{},Bench player (PA=43) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,596115,596115,,47,"{category: z_score, ...}",{},Bench player (PA=47) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,694377,694377,,43,"{category: z_score, ...}",{},Bench player (PA=43) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,666023,666023,,22,"{category: z_score, ...}",{},Bench player (PA=22) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,663604,663604,,32,"{category: z_score, ...}",{},Bench player (PA=32) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,630105,630105,,36,"{category: z_score, ...}",{},Bench player (PA=36) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,689414,689414,,47,"{category: z_score, ...}",{},Bench player (PA=47) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,687462,687462,,33,"{category: z_score, ...}",{},Bench player (PA=33) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,664040,664040,,44,"{category: z_score, ...}",{},Bench player (PA=44) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,641584,641584,,24,"{category: z_score, ...}",{},Bench player (PA=24) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,663616,663616,,27,"{category: z_score, ...}",{},Bench player (PA=27) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,575929,575929,,41,"{category: z_score, ...}",{},Bench player (PA=41) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,691594,691594,,25,"{category: z_score, ...}",{},Bench player (PA=25) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,676914,676914,,24,"{category: z_score, ...}",{},Bench player (PA=24) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,621439,621439,,47,"{category: z_score, ...}",{},Bench player (PA=47) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,700250,700250,,44,"{category: z_score, ...}",{},Bench player (PA=44) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,645277,645277,,47,"{category: z_score, ...}",{},Bench player (PA=47) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,678489,678489,,38,"{category: z_score, ...}",{},Bench player (PA=38) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,593428,593428,,42,"{category: z_score, ...}",{},Bench player (PA=42) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,683737,683737,,41,"{category: z_score, ...}",{},Bench player (PA=41) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,687401,687401,,26,"{category: z_score, ...}",{},Bench player (PA=26) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,624585,624585,,37,"{category: z_score, ...}",{},Bench player (PA=37) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,669477,669477,,40,"{category: z_score, ...}",{},Bench player (PA=40) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,663368,663368,,21,"{category: z_score, ...}",{},Bench player (PA=21) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,592206,592206,,25,"{category: z_score, ...}",{},Bench player (PA=25) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,660821,660821,,42,"{category: z_score, ...}",{},Bench player (PA=42) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,807799,807799,,20,"{category: z_score, ...}",{},Bench player (PA=20) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,676475,676475,,49,"{category: z_score, ...}",{},Bench player (PA=49) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,642708,642708,,38,"{category: z_score, ...}",{},Bench player (PA=38) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,694208,694208,,23,"{category: z_score, ...}",{},Bench player (PA=23) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,680977,680977,,29,"{category: z_score, ...}",{},Bench player (PA=29) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,810938,810938,,29,"{category: z_score, ...}",{},Bench player (PA=29) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,691777,691777,,48,"{category: z_score, ...}",{},Bench player (PA=48) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,681715,681715,,25,"{category: z_score, ...}",{},Bench player (PA=25) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,669701,669701,,37,"{category: z_score, ...}",{},Bench player (PA=37) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,686555,686555,,26,"{category: z_score, ...}",{},Bench player (PA=26) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,671289,671289,,35,"{category: z_score, ...}",{},Bench player (PA=35) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,665966,665966,,26,"{category: z_score, ...}",{},Bench player (PA=26) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,641857,641857,,27,"{category: z_score, ...}",{},Bench player (PA=27) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,702222,702222,,33,"{category: z_score, ...}",{},Bench player (PA=33) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,688363,688363,,35,"{category: z_score, ...}",{},Bench player (PA=35) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,669003,669003,,35,"{category: z_score, ...}",{},Bench player (PA=35) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,666126,666126,,37,"{category: z_score, ...}",{},Bench player (PA=37) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,647304,647304,,43,"{category: z_score, ...}",{},Bench player (PA=43) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,668901,668901,,31,"{category: z_score, ...}",{},Bench player (PA=31) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,672016,672016,,34,"{category: z_score, ...}",{},Bench player (PA=34) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,668715,668715,,39,"{category: z_score, ...}",{},Bench player (PA=39) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,660670,660670,,50,"{category: z_score, ...}",{},Bench player (PA=50) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,802415,802415,,50,"{category: z_score, ...}",{},Bench player (PA=50) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,672960,672960,,42,"{category: z_score, ...}",{},Bench player (PA=42) has empty cat_scores - limits streamer pool

P2,B,4.0,empty_projection_bench_player,808959,808959,,50,"{category: z_score, ...}",{},Bench player (PA=50) has empty cat_scores - limits streamer pool

